date,pm25,pm10,o3,no2,so2,co
2019-11-01,62.0,36.0,8.0,14.0,1.0,
2019-11-02,75.0,39.0,14.0,11.0,1.0,
2019-11-03,85.0,41.0,22.0,14.0,2.0,
2019-11-04,81.0,58.0,24.0,18.0,,
2019-11-05,110.0,59.0,19.0,19.0,1.0,
2019-11-06,122.0,61.0,15.0,18.0,1.0,
2019-11-07,127.0,61.0,22.0,14.0,2.0,
2019-11-08,120.0,60.0,22.0,12.0,1.0,
2019-11-09,132.0,61.0,21.0,17.0,,
2019-11-10,128.0,69.0,25.0,27.0,1.0,
2019-11-11,131.0,62.0,13.0,24.0,1.0,
2019-11-12,137.0,54.0,13.0,16.0,1.0,
2019-11-13,113.0,41.0,6.0,15.0,1.0,
2019-11-14,81.0,46.0,16.0,15.0,1.0,
2019-11-15,88.0,54.0,20.0,18.0,1.0,
2019-11-16,109.0,56.0,27.0,16.0,1.0,
2019-11-17,113.0,55.0,15.0,20.0,3.0,
2019-11-18,99.0,51.0,16.0,16.0,,
2019-11-19,88.0,40.0,13.0,12.0,,
2019-11-20,78.0,41.0,18.0,13.0,1.0,
2019-11-21,85.0,44.0,16.0,17.0,1.0,
2019-11-22,87.0,51.0,18.0,23.0,2.0,
2019-11-23,107.0,49.0,20.0,20.0,2.0,
2019-11-24,99.0,55.0,15.0,21.0,1.0,
2019-11-25,111.0,46.0,15.0,19.0,2.0,
2019-11-26,90.0,47.0,10.0,18.0,1.0,
2019-11-27,87.0,38.0,10.0,10.0,3.0,
2019-11-28,72.0,35.0,17.0,12.0,1.0,
2019-11-29,74.0,36.0,8.0,16.0,1.0,
2019-11-30,73.0,39.0,14.0,15.0,2.0,
2019-12-01,79.0,36.0,11.0,12.0,1.0,
2019-12-02,66.0,44.0,15.0,12.0,2.0,
2019-12-03,84.0,51.0,20.0,9.0,1.0,
2019-12-04,104.0,51.0,24.0,7.0,2.0,
2019-12-05,107.0,60.0,23.0,15.0,2.0,
2019-12-06,119.0,58.0,21.0,14.0,4.0,
2019-12-07,103.0,68.0,23.0,21.0,4.0,
2019-12-08,134.0,64.0,17.0,16.0,3.0,
2019-12-09,129.0,68.0,22.0,23.0,1.0,
2019-12-10,137.0,74.0,18.0,32.0,1.0,
2019-12-11,149.0,67.0,16.0,27.0,1.0,
2019-12-12,138.0,68.0,16.0,20.0,1.0,
2019-12-13,142.0,63.0,13.0,17.0,1.0,
2019-12-14,128.0,67.0,3.0,20.0,1.0,
2019-12-15,123.0,61.0,14.0,21.0,1.0,
2019-12-16,113.0,59.0,12.0,24.0,1.0,
2019-12-17,115.0,60.0,14.0,21.0,1.0,
2019-12-18,116.0,59.0,16.0,20.0,1.0,
2019-12-19,117.0,57.0,13.0,18.0,1.0,
2019-12-20,114.0,57.0,15.0,18.0,1.0,
2019-12-21,113.0,50.0,13.0,16.0,2.0,
2019-12-22,99.0,50.0,14.0,16.0,1.0,
2019-12-23,97.0,52.0,15.0,13.0,1.0,
2019-12-24,103.0,54.0,15.0,16.0,1.0,
2019-12-25,108.0,51.0,14.0,15.0,1.0,
2019-12-26,102.0,57.0,14.0,15.0,1.0,
2019-12-27,119.0,58.0,15.0,13.0,1.0,
2019-12-28,114.0,65.0,5.0,16.0,1.0,
2019-12-29,131.0,,,,,
2020-01-01,,41.0,13.0,14.0,1.0,
2020-01-02,86.0,51.0,13.0,18.0,1.0,
2020-01-03,100.0,57.0,16.0,17.0,1.0,
2020-01-04,117.0,63.0,14.0,18.0,1.0,
2020-01-05,132.0,66.0,14.0,28.0,1.0,
2020-01-06,135.0,69.0,17.0,23.0,1.0,
2020-01-07,139.0,71.0,16.0,22.0,1.0,
2020-01-08,149.0,70.0,18.0,21.0,1.0,
2020-01-09,140.0,93.0,14.0,31.0,2.0,
2020-01-10,180.0,64.0,16.0,15.0,1.0,
2020-01-11,138.0,56.0,16.0,10.0,2.0,
2020-01-12,120.0,56.0,13.0,12.0,1.0,
2020-01-13,116.0,56.0,13.0,13.0,1.0,
2020-01-14,112.0,61.0,14.0,15.0,1.0,
2020-01-15,122.0,67.0,16.0,13.0,1.0,
2020-01-16,127.0,70.0,19.0,16.0,1.0,
2020-01-17,143.0,74.0,18.0,12.0,1.0,
2020-01-18,162.0,73.0,19.0,11.0,1.0,
2020-01-19,158.0,76.0,18.0,15.0,1.0,
2020-01-20,164.0,68.0,19.0,14.0,1.0,
2020-01-21,148.0,64.0,17.0,15.0,1.0,
2020-01-22,124.0,57.0,13.0,9.0,,
2020-01-23,115.0,44.0,10.0,8.0,,
2020-01-24,89.0,,,,,
