artistId|artistName|artistUrl|artworkUrl100|collectionName|copyright|genres|id|kind|name|releaseDate|url
156488786|Sam Smith & Normani|https://music.apple.com/WebObjects/MZStore.woa/wa/viewCollaboration?cc=th&ids=156488786-1351375726&app=music|https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/e6/59/13/e6591333-e1e3-ba13-b63c-da743e015162/00602577394164.rgb.jpg/200x200bb.png|Dancing with a Stranger - Single|A Capitol Records UK Release; ℗ 2019 Universal Music Operations Limited|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1447334978|song|Dancing with a Stranger|2019-01-11|https://music.apple.com/th/album/dancing-with-a-stranger/1447334977?i=1447334978&app=music
396295677|Troye Sivan|https://music.apple.com/th/artist/troye-sivan/396295677?app=music|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/81/f5/0d/81f50d28-5d63-fcc8-ecc3-2f6995812c31/19UMGIM15690.rgb.jpg/200x200bb.png|Strawberries & Cigarettes - Single|℗ 2019 Universal Music Australia Pty Ltd.|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1460747047|song|Strawberries & Cigarettes|2018-03-16|https://music.apple.com/th/album/strawberries-cigarettes/1460746852?i=1460747047&app=music
1085511635|Ink Waruntorn|https://music.apple.com/th/artist/ink-waruntorn/1085511635?app=music|https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/3e/6c/e3/3e6ce380-b1fe-89ac-d1f3-9f4caab205f7/AW_C_INK_4000x4000.jpg/200x200bb.png|ดีใจด้วยนะ(Glad) - Single|℗ 2019 Boxx Music|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1453147075|song|ดีใจด้วยนะ(Glad)|2019-03-04|https://music.apple.com/th/album/%E0%B8%94-%E0%B9%83%E0%B8%88%E0%B8%94-%E0%B8%A7%E0%B8%A2%E0%B8%99%E0%B8%B0-glad/1453147074?i=1453147075&app=music
1230357880|NICECNX|https://music.apple.com/th/artist/nicecnx/1230357880?app=music|https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/8d/d2/8f/8dd28f5a-c852-c345-9128-354d55b69b53/cover.jpg/200x200bb.png|คล้าย - Single|℗ 2019 Nicecnx|[{'genreId': '15', 'name': 'R&B/Soul', 'url': 'https://itunes.apple.com/th/genre/id15'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1466758785|song|คล้าย|2019-06-05|https://music.apple.com/th/album/%E0%B8%84%E0%B8%A5-%E0%B8%B2%E0%B8%A2/1466758780?i=1466758785&app=music
331482134|Getsunova|https://music.apple.com/th/artist/getsunova/331482134?app=music|https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/24/1b/94/241b9433-3a5e-01fb-c745-f666be9b7644/1909115601.jpg/200x200bb.png|พระเอกจำลอง - Single|℗ 2019 GMM Grammy PCL.|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1466023528|song|พระเอกจำลอง|2019-06-05|https://music.apple.com/th/album/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B8%88%E0%B8%B3%E0%B8%A5%E0%B8%AD%E0%B8%87/1466023527?i=1466023528&app=music
906366067|HONNE|https://music.apple.com/th/artist/honne/906366067?app=music|https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/3d/31/38/3d313877-4c8f-8bcb-0aa4-f146f13b1ec1/190295653446.jpg/200x200bb.png|Day 1 ◑ / Sometimes ◐ - Single|℗ 2018 Tatemae Recordings, a division of Atlantic Records UK. A Warner Music Group Company|[{'genreId': '20', 'name': 'Alternative', 'url': 'https://itunes.apple.com/th/genre/id20'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1361177774|song|Day 1 ◑|2018-04-03|https://music.apple.com/th/album/day-1/1361177735?i=1361177774&app=music
301261712|Palmy|https://music.apple.com/th/artist/palmy/301261712?app=music|https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/2d/e7/7c/2de77cb8-5b29-8f4d-9874-5c975c7fb1ea/SornKlin.jpg/200x200bb.png|ซ่อนกลิ่น - Single|℗ 2018 GMM Grammy PCL.|[{'genreId': '21', 'name': 'Rock', 'url': 'https://itunes.apple.com/th/genre/id21'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1438393590|song|ซ่อนกลิ่น|2018-10-20|https://music.apple.com/th/album/%E0%B8%8B-%E0%B8%AD%E0%B8%99%E0%B8%81%E0%B8%A5-%E0%B8%99/1438393589?i=1438393590&app=music
987357639|BAEKHYUN|https://music.apple.com/th/artist/baekhyun/987357639?app=music|https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/98/7f/2f/987f2f37-44de-4f5f-8e6d-119311840375/cover.jpg/200x200bb.png|City Lights - The 1st Mini Album - EP|℗ 2019 SM Entertainment|[{'genreId': '51', 'name': 'K-Pop', 'url': 'https://itunes.apple.com/th/genre/id51'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}, {'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}]|1471975996|song|Diamond|2019-07-10|https://music.apple.com/th/album/diamond/1471975981?i=1471975996&app=music
913944|JENNIE (from BLACKPINK)|https://music.apple.com/th/artist/jennie-from-blackpink/913944?app=music|https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/12/9e/12/129e12e4-988e-111b-1620-31cf526e8228/JENNIE_SOLO_DIGITALSINGLE.jpg/200x200bb.png|SOLO - Single|℗ 2018 YG Entertainment|[{'genreId': '51', 'name': 'K-Pop', 'url': 'https://itunes.apple.com/th/genre/id51'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}, {'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '18', 'name': 'Hip-Hop/Rap', 'url': 'https://itunes.apple.com/th/genre/id18'}]|1441851654|song|SOLO|2018-11-12|https://music.apple.com/th/album/solo/1441851646?i=1441851654&app=music
1265164818|Ava Max|https://music.apple.com/th/artist/ava-max/1265164818?app=music|https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/08/29/00/08290076-a166-8cea-7152-9d37addade5c/075679842824.jpg/200x200bb.png|So Am I (feat. NCT 127) - Single|℗ 2019|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1470501093|song|So Am I (feat. NCT 127)|2019-07-03|https://music.apple.com/th/album/so-am-i-feat-nct-127/1470500934?i=1470501093&app=music
155773014|Stamp|https://music.apple.com/th/artist/stamp/155773014?app=music|https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/ac/28/5c/ac285c1e-4b81-c171-619f-6cc549ec8a62/cover.jpg/200x200bb.png|ทั้งจำทั้งปรับ (feat. Youngohm & Karn The Parkinson) - Single|℗ 2019 123Records|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1462027404|song|ทั้งจำทั้งปรับ (feat. Youngohm & Karn The Parkinson)|2019-05-13|https://music.apple.com/th/album/%E0%B8%97-%E0%B8%87%E0%B8%88%E0%B8%B3%E0%B8%97-%E0%B8%87%E0%B8%9B%E0%B8%A3-%E0%B8%9A-feat-youngohm-karn-the-parkinson/1462027402?i=1462027404&app=music
1230357880|NICECNX|https://music.apple.com/th/artist/nicecnx/1230357880?app=music|https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/27/a0/c4/27a0c4c8-b30f-99ca-8932-da18481f525c/cover.jpg/200x200bb.png|หลอก - Single|℗ 2018 Nicecnx|[{'genreId': '15', 'name': 'R&B/Soul', 'url': 'https://itunes.apple.com/th/genre/id15'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1441392662|song|หลอก|2018-11-07|https://music.apple.com/th/album/%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%81/1441392658?i=1441392662&app=music
253438210|Polycat|https://music.apple.com/th/artist/polycat/253438210?app=music|https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/24/a1/83/24a183a3-21da-f278-f702-8d6bf29ec0cf/cover.jpg/200x200bb.png|อาวรณ์ - Single|℗ 2018 Smallroom Bangkok Pop Music Label|[{'genreId': '1136', 'name': 'Contemporary R&B', 'url': 'https://itunes.apple.com/th/genre/id1136'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}, {'genreId': '15', 'name': 'R&B/Soul', 'url': 'https://itunes.apple.com/th/genre/id15'}]|1420469008|song|อาวรณ์|2018-08-07|https://music.apple.com/th/album/%E0%B8%AD%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%93/1420469005?i=1420469008&app=music
1191438753|The TOYS|https://music.apple.com/th/artist/the-toys/1191438753?app=music|https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/59/22/83/592283e9-5ec7-b92b-5b22-1f86adcad4e6/cover.jpg/200x200bb.png|SUN|℗ 2018 What The Duck|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1439087882|song|ลาลาลอย (100%)|2018-10-25|https://music.apple.com/th/album/%E0%B8%A5%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%A5%E0%B8%AD%E0%B8%A2-100/1439087464?i=1439087882&app=music
253438210|Polycat|https://music.apple.com/th/artist/polycat/253438210?app=music|https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/5a/ed/86/5aed8692-6895-d9b2-638b-30a8676b888e/cover.jpg/200x200bb.png|ดูดี - Single|℗ 2018 Smallroom Bangkok Pop Music Label|[{'genreId': '15', 'name': 'R&B/Soul', 'url': 'https://itunes.apple.com/th/genre/id15'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1440040343|song|ดูดี|2018-11-05|https://music.apple.com/th/album/%E0%B8%94-%E0%B8%94/1440040342?i=1440040343&app=music
883131348|BTS|https://music.apple.com/th/artist/bts/883131348?app=music|https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/19/51/2e/19512ec5-fbca-3407-a53f-a6cc7a0d4957/193483951232.jpg/200x200bb.png|BTS WORLD (Original Soundtrack)|"℗ 2019 TakeOne Company | BigHit Entertainment"|[{'genreId': '16', 'name': 'Soundtrack', 'url': 'https://itunes.apple.com/th/genre/id16'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}, {'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '51', 'name': 'K-Pop', 'url': 'https://itunes.apple.com/th/genre/id51'}]|1469569324|song|Heartbeat (BTS World Original Soundtrack)|2019-06-28|https://music.apple.com/th/album/heartbeat-bts-world-original-soundtrack/1469569320?i=1469569324&app=music
1453921212|VARINZ & Z TRIP|https://music.apple.com/WebObjects/MZStore.woa/wa/viewCollaboration?cc=th&ids=1453921212-1453921238&app=music|https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/58/d4/d8/58d4d82c-237a-fb1a-5a17-9647380744b8/cover.jpg/200x200bb.png|ถามหน่อย (feat. Ponchet, Nonny9 & Kanom) - Single|℗ 2019 Varinz, Distributed By Rap Is Now|[{'genreId': '18', 'name': 'Hip-Hop/Rap', 'url': 'https://itunes.apple.com/th/genre/id18'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1453921750|song|ถามหน่อย (feat. Ponchet, Nonny9 & Kanom)|2019-02-05|https://music.apple.com/th/album/%E0%B8%96%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%99-%E0%B8%AD%E0%B8%A2-feat-ponchet-nonny9-kanom/1453921743?i=1453921750&app=music
159260351|Taylor Swift|https://music.apple.com/th/artist/taylor-swift/159260351?app=music|https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/20/6f/b5/206fb560-6fd5-15f9-0b68-88d309ffc5a6/19UMGIM53909.rgb.jpg/200x200bb.png|Lover|℗ 2019 Taylor Swift|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1468058706|song|ME! (feat. Brendon Urie of Panic! At The Disco)|2019-04-26|https://music.apple.com/th/album/me-feat-brendon-urie-of-panic-at-the-disco/1468058165?i=1468058706&app=music
1234516722|YOUNGOHM|https://music.apple.com/th/artist/youngohm/1234516722?app=music|https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/b6/20/e8/b620e882-12a4-5c26-2728-397f17f8949b/cover.jpg/200x200bb.png|Thararat - Single|℗ 2019 Already Deadd Empire|[{'genreId': '14', 'name': 'Pop', 'url': 'https://itunes.apple.com/th/genre/id14'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1453959261|song|Thararat|2019-03-02|https://music.apple.com/th/album/thararat/1453959257?i=1453959261&app=music
1408535810|F.HERO|https://music.apple.com/th/artist/f-hero/1408535810?app=music|https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/e9/6e/a8/e96ea885-b0bb-9383-3365-e9f0cf0d1247/cover.jpg/200x200bb.png|เสือสิ้นลาย (feat. Youngohm, P-Hot & Fymme) - Single|℗ 2018 What The Duck|[{'genreId': '18', 'name': 'Hip-Hop/Rap', 'url': 'https://itunes.apple.com/th/genre/id18'}, {'genreId': '34', 'name': 'Music', 'url': 'https://itunes.apple.com/th/genre/id34'}]|1438129585|song|เสือสิ้นลาย (feat. Youngohm, P-Hot & Fymme)|2018-10-11|https://music.apple.com/th/album/%E0%B9%80%E0%B8%AA-%E0%B8%AD%E0%B8%AA-%E0%B8%99%E0%B8%A5%E0%B8%B2%E0%B8%A2-feat-youngohm-p-hot-fymme/1438129582?i=1438129585&app=music
