date, pm25, pm10, o3, no2, so2, co
2018/9/22, 17, 24, 23, 11, 1, 3
2018/9/23, 25, 22, 29, 12, 1, 3
2018/9/24, 29, 46, 36, 15, 2, 5
2018/9/25, 68, 52, 37, 18, 2, 6
2018/9/26, 92, 71, 32, 29, 3, 9
2018/9/27, 144, 57, 34, 19, 1, 8
2018/9/28, 131, 15, 26, 14, 7, 6
2018/9/29, 27, 16, 25, 9, 1, 3
2018/9/30, 20, 17, 33, 6, 7, 5
2018/4/1, 223, 159, 65, 35, 5, 17
2018/4/2, 252, 92, 35, 8, 2, 3
2018/4/3, 54, 25, 26, 16, 1, 4
2018/4/4, 73, 153, 20, 12, 1, 5
2018/4/5, 127, 79, 34, 3, 2, 1
2018/4/6, 60, 40, 38, 10, 2, 3
2018/4/7, 54, 67, 35, 25, 3, 5
2018/4/8, 108, 85, 46, 29, 13, 13
2018/4/9, 158, 81, 34, 20, 8, 10
2018/4/10, 109, 43, 42, 16, 4, 3
2018/4/11, 119, 77, 41, 21, 5, 6
2018/4/12, 125, 63, 21, 29, 6, 12
2018/4/13, 124, 142, 39, 6, 2, 3
2018/4/14, 132, 66, 46, 14, 4, 2
2018/4/15, 108, 108, 63, 25, 6, 5
2018/4/16, 168, 137, 63, 19, 5, 7
2018/4/17, 171, 131, 75, 19, 5, 7
2018/4/18, 169, 123, 96, 32, 4, 9
2018/4/19, 177, 102, 111, 21, 7, 12
2018/4/20, 183, 58, 26, 18, 2, 9
2018/4/21, 123, 27, 28, 8, , 3
2018/4/22, 46, 26, 38, 13, , 4
2018/4/23, 59, 39, 43, 24, , 4
2018/4/24, 71, 59, 58, 25, 2, 3
2018/4/25, 97, 87, 64, 29, 4, 8
2018/4/26, 168, 117, 56, 23, 2, 6
2018/4/27, 127, 115, 104, 30, 3, 7
2018/4/28, 161, 115, 71, 35, 4, 10
2018/4/29, 202, 54, 43, 11, 3, 6
2018/4/30, 89, 145, 30, 16, 1, 4
2018/5/1, 122, 45, 38, 13, , 2
2018/5/2, 68, 43, 39, 13, 1, 2
2018/5/3, 72, 85, 79, 27, 5, 6
2018/5/4, 148, 182, 32, 26, 3, 5
2018/5/5, 166, 128, 60, 25, 1, 4
2018/5/6, 140, 98, 67, 22, 4, 7
2018/5/7, 161, 62, 60, 20, 2, 5
2018/5/8, 110, 67, 83, 24, 4, 5
2018/5/9, 140, 90, 95, 32, 6, 11
2018/5/10, 170, 74, 41, 24, 2, 7
2018/5/11, 156, 65, 68, 22, 2, 14
2018/5/12, 188, 66, 86, 22, 1, 5
2018/5/13, 124, 92, 116, 21, 4, 11
2018/5/14, 185, 78, 55, 20, 2, 10
2018/5/15, 155, 78, 77, 17, 3, 18
2018/5/16, 178, 47, 30, 16, 2, 10
2018/5/17, 111, 45, 65, 17, 2, 5
2018/5/18, 73, 59, 76, 21, 3, 6
2018/5/19, 106, 43, 47, 16, 4, 8
2018/5/20, 112, 49, 19, 21, 1, 9
2018/5/21, 146, 125, 37, 12, , 4
2018/5/22, 130, 159, 65, 22, 3, 4
2018/5/23, 163, 95, 105, 28, 4, 6
2018/5/24, 159, 78, 109, 18, 5, 6
2018/5/25, 156, 94, 67, 14, 3, 8
2018/5/26, 187, 76, 55, 16, 2, 3
2018/5/27, 158, 171, 35, 11, 1, 1
2018/5/28, 121, 39, 26, 20, 1, 2
2018/5/29, 68, 37, 70, 21, 2, 3
2018/5/30, 106, 50, 107, 23, 4, 7
2018/5/31, 115, 52, 86, 25, 2, 5
2018/6/1, 120, 71, 124, 26, 4, 7
2018/6/2, 149, 74, 60, 17, 4, 6
2018/6/3, 152, 65, 71, 25, 1, 5
2018/6/4, 114, 77, 105, 22, 5, 5
2018/6/5, 117, 87, 119, 19, 6, 7
2018/6/6, 149, 45, 67, 12, 2, 5
2018/6/7, 100, 30, 63, 18, 2, 5
2018/6/8, 66, 39, 31, 15, 1, 6
2018/6/9, 65, 40, 76, 12, 1, 8
2018/6/10, 113, 54, 77, 14, 1, 8
2018/6/11, 146, 73, 103, 26, 1, 11
2018/6/12, 161, 39, 44, 17, 2, 10
2018/6/13, 112, 35, 94, 22, 1, 7
2018/6/14, 92, 55, 103, 17, 3, 15
2018/6/15, 157, 70, 111, 15, 1, 10
2018/6/16, 153, 58, 81, 16, 1, 10
2018/6/17, 118, 62, 111, 21, 1, 10
2018/6/18, 150, 61, 93, 16, 2, 11
2018/6/19, 129, 43, 71, 20, 1, 7
2018/6/20, 108, 52, 120, 23, 5, 9
2018/6/21, 91, 67, 78, 33, 5, 13
2018/6/22, 131, 67, 150, 15, 3, 9
2018/6/23, 129, 70, 137, 10, 4, 8
2018/6/24, 116, 81, 95, 20, 4, 11
2018/6/25, 144, 68, 121, 16, 2, 18
2018/6/26, 171, 47, 44, 19, 1, 6
2018/6/27, 73, 23, 55, 10, 1, 3
2018/6/28, 23, 52, 82, 23, 1, 5
2018/6/29, 60, 60, 128, 18, 2, 10
2018/6/30, 91, 49, 83, 16, 1, 11
2018/1/1, 101, 43, 18, 18, 4, 7
2018/1/2, 86, 26, 21, 10, 2, 4
2018/1/3, 43, 23, 16, 17, 2, 4
2018/1/4, 48, 50, 17, 28, 4, 9
2018/1/5, 89, 23, 21, 19, 1, 4
2018/1/6, 42, 54, 21, 26, 6, 8
2018/1/7, 108, 50, 24, 6, 2, 2
2018/1/8, 51, 30, 25, 6, 2, 3
2018/1/9, 31, 25, 25, 5, 2, 2
2018/1/10, 27, 22, 23, 12, 2, 4
2018/1/11, 36, 57, 7, 40, 6, 11
2018/1/12, 116, 79, 6, 43, 8, 16
2018/1/13, 163, 88, 21, 36, 6, 16
2018/1/14, 183, 45, 17, 25, 4, 8
2018/1/15, 86, 111, 24, 21, 2, 5
2018/1/16, 114, 71, 24, 26, 6, 10
2018/1/17, 107, 70, 7, 42, 6, 10
2018/1/18, 113, 95, 12, 48, 11, 18
2018/1/19, 156, 59, 13, 30, 6, 8
2018/1/20, 97, 59, 13, 21, 12, 12
2018/1/21, 103, 44, 27, 13, 3, 5
2018/1/22, 66, 27, 25, 7, 2, 3
2018/1/23, 37, 27, 25, 15, 3, 4
2018/1/24, 48, 20, 29, 15, 3, 5
2018/1/25, 32, 35, 13, 25, 4, 3
2018/1/26, 78, 74, 4, 39, 7, 12
2018/1/27, 168, 50, 28, 8, 2, 2
2018/1/28, 38, 47, 27, 12, 2, 3
2018/1/29, 36, 31, 28, 15, 2, 3
2018/1/30, 41, 60, 26, 14, 4, 3
2018/1/31, 62, 67, 26, 21, 6, 6
2018/2/1, 90, 30, 28, 5, 2, 3
2018/2/2, 37, 20, 25, 8, 2, 2
2018/2/3, 33, 33, 23, 19, 4, 4
2018/2/4, 58, 23, 27, 6, 1, 2
2018/2/5, 29, 46, 20, 25, 6, 7
2018/2/6, 98, 44, 31, 16, 5, 7
2018/2/7, 81, 59, 20, 28, 6, 9
2018/2/8, 126, 86, 30, 19, 5, 7
2018/2/9, 107, 39, 30, 6, 2, 3
2018/2/10, 44, 72, 29, 3, 1, 2
2018/2/11, 46, 49, 30, 6, 1, 2
2018/2/12, 43, 72, 20, 37, 8, 12
2018/2/13, 130, 38, 32, 13, 4, 4
2018/2/14, 55, 48, 34, 12, 6, 4
2018/2/15, 95, 104, 35, 15, 12, 7
2018/2/16, 166, 70, 22, 18, 7, 12
2018/2/17, 160, 86, 34, 26, 8, 16
2018/2/18, 181, 105, 29, 22, 16, 20
2018/2/19, 196, 42, 36, 12, 4, 6
2018/2/20, 102, 49, 36, 16, 8, 6
2018/2/21, 115, 40, 34, 14, 5, 4
2018/2/22, 55, 50, 30, 20, 5, 6
2018/2/23, 76, 62, 28, 11, 6, 6
2018/2/24, 85, 59, 29, 21, 8, 7
2018/2/25, 125, 95, 33, 37, 12, 14
2018/2/26, 184, 127, 32, 28, 7, 19
2018/2/27, 227, 89, 31, 19, 5, 10
2018/2/28, 160, 42, 33, 8, 2, 2
2018/3/1, 52, 78, 26, 28, 9, 9
2018/3/2, 158, 138, 17, 46, 12, 19
2018/3/3, 223, 150, 19, 21, 4, 8
2018/3/4, 136, 93, 28, 20, 5, 7
2018/3/5, 130, 55, 29, 18, 5, 8
2018/3/6, 117, 56, 19, 24, 6, 6
2018/3/7, 119, 48, 30, 20, 5, 8
2018/3/8, 107, 81, 36, 31, 8, 11
2018/3/9, 171, 92, 42, 31, 8, 13
2018/3/10, 176, 70, 29, 19, 11, 12
2018/3/11, 146, 115, 40, 31, 6, 12
2018/3/12, 198, , 68, 53, 6, 15
2018/3/13, 274, 206, 29, 42, 10, 17
2018/3/14, 255, 32, 42, 7, 3, 4
2018/3/15, 63, 57, 42, 10, 2, 5
2018/3/16, 88, 55, 13, 30, 4, 8
2018/3/17, 139, 84, 35, 28, 1, 9
2018/3/18, 172, 42, 39, 24, 2, 7
2018/3/19, 137, 38, 34, 17, 2, 4
2018/3/20, 76, 61, 29, 25, 5, 7
2018/3/21, 140, 76, 38, 31, 4, 9
2018/3/22, 163, 87, 21, 45, 7, 14
2018/3/23, 180, 68, 47, 36, 7, 13
2018/3/24, 179, 67, 57, 28, 4, 6
2018/3/25, 132, 95, 63, 36, 8, 9
2018/3/26, 181, 132, 50, 55, 7, 13
2018/3/27, 229, 632, 30, 28, 3, 8
2018/3/28, 194, 111, 30, 21, 10, 9
2018/3/29, 107, 64, 47, 28, 4, 5
2018/3/30, 113, 98, 56, 42, 8, 10
2018/3/31, 176, 137, 102, 44, 10, 16
2017/10/1, 109, 38, 13, 18, 2, 5
2017/10/2, 49, 34, 22, 18, 1, 4
2017/10/3, 50, 50, 30, 20, 2, 5
2017/10/4, 76, 55, 36, 16, 3, 6
2017/10/5, 115, 60, 39, 22, 3, 6
2017/10/6, 135, 83, 2, 39, 2, 11
2017/10/7, 174, 102, 1, 37, 1, 13
2017/10/8, 183, 10, 13, 17, , 7
2017/10/9, 84, 9, 17, 8, , 3
2017/10/10, 18, 18, 18, 15, 1, 4
2017/10/11, 41, 32, 16, 22, 1, 5
2017/10/12, 72, 57, 18, 32, 2, 10
2017/10/13, 112, 33, 10, 25, 2, 5
2017/10/14, 46, 48, 17, 23, 3, 11
2017/10/15, 117, 50, 24, 23, 2, 8
2017/10/16, 102, 64, 19, 29, 3, 11
2017/10/17, 147, 16, 11, 26, 2, 11
2017/10/18, 151, 57, 25, 24, 2, 13
2017/10/19, 140, 85, 19, 28, 2, 15
2017/10/20, 170, 60, 28, 21, 3, 13
2017/10/21, 139, 50, 13, 24, 3, 9
2017/10/22, 98, 39, 20, 22, 1, 6
2017/10/23, 84, 61, 28, 25, 2, 9
2017/10/24, 140, 76, 11, 32, 1, 12
2017/10/25, 172, 111, 3, 42, 1, 15
2017/10/26, 196, , 21, 35, 1, 15
2017/10/27, 218, 27, 24, 15, 1, 6
2017/10/28, 79, 18, 23, 13, 1, 3
2017/10/29, 23, 32, 18, 23, 1, 4
2017/10/30, 49, 78, 3, 37, 2, 9
2017/10/31, 135, 73, 9, 41, 2, 9
2017/11/1, 142, 64, 19, 32, 5, 10
2017/11/2, 121, 25, 23, 16, 1, 2
2017/11/3, 31, 49, 19, 30, 2, 7
2017/11/4, 98, 82, 13, 38, 3, 12
2017/11/5, 169, 100, 18, 38, 3, 15
2017/11/6, 196, 68, 27, 26, 1, 9
2017/11/7, 132, 34, 12, 26, 5, 7
2017/11/8, 64, 70, 5, 34, 3, 13
2017/11/9, 134, 37, 25, 9, 1, 4
2017/11/10, 33, 27, 15, 18, 2, 3
2017/11/11, 51, 68, 4, 33, 3, 9
2017/11/12, 143, 58, 24, 17, 1, 5
2017/11/13, 75, 22, 25, 13, 1, 3
2017/11/14, 41, 37, 22, 24, 1, 5
2017/11/15, 62, 69, 6, 38, 6, 11
2017/11/16, 148, 50, 25, 17, 3, 7
2017/11/17, 73, 41, 25, 15, 4, 5
2017/11/18, 84, 85, 5, 38, 5, 11
2017/11/19, 172, 92, 10, 43, 6, 16
2017/11/20, 179, 113, 15, 51, 7, 19
2017/11/21, 188, 35, 25, 10, 1, 3
2017/11/22, 35, 27, 16, 9, 1, 3
2017/11/23, 31, 34, 20, 15, 3, 6
2017/11/24, 61, 66, 4, 36, 4, 9
2017/11/25, 129, 26, 26, 12, 1, 3
2017/11/26, 40, 68, 4, 34, 5, 12
2017/11/27, 152, 66, 23, 21, 4, 9
2017/11/28, 96, 32, 16, 18, 1, 3
2017/11/29, 46, 40, 21, 21, 4, 5
2017/11/30, 77, 81, 8, 38, 7, 11
2017/12/1, 158, 130, 3, 60, 11, 22
2017/12/2, 219, 56, 24, 22, 2, 10
2017/12/3, 93, 23, 23, 9, 1, 3
2017/12/4, 26, 38, 18, 21, 2, 4
2017/12/5, 62, 49, 23, 24, 4, 7
2017/12/6, 83, 26, 22, 10, 1, 3
2017/12/7, 35, 43, 9, 23, 2, 7
2017/12/8, 74, 50, 10, 32, 4, 8
2017/12/9, 93, 41, 26, 8, 1, 2
2017/12/10, 35, 20, 25, 9, 1, 2
2017/12/11, 31, 26, 13, 15, 2, 4
2017/12/12, 48, 47, 7, 26, 4, 7
2017/12/13, 95, 67, 5, 34, 12, 18
2017/12/14, 157, 45, 23, 19, 4, 8
2017/12/15, 84, 46, 23, 6, 1, 2
2017/12/16, 38, 50, 18, 24, 3, 7
2017/12/17, 84, 45, 26, 10, 2, 2
2017/12/18, 46, 54, 13, 25, 4, 6
2017/12/19, 90, 38, 24, 22, 2, 6
2017/12/20, 60, 63, 7, 40, 6, 12
2017/12/21, 116, 60, 22, 33, 5, 13
2017/12/22, 104, 51, 5, 34, 7, 10
2017/12/23, 103, 47, 28, 10, 2, 4
2017/12/24, 54, 42, 18, 21, 4, 5
2017/12/25, 90, 38, 18, 23, 3, 5
2017/12/26, 68, 67, 5, 32, 6, 12
2017/12/27, 156, 86, 12, 34, 6, 17
2017/12/28, 180, 119, 19, 45, 3, 28
2017/12/29, 232, 84, 18, 32, 2, 19
2017/12/30, 169, 52, 15, 23, 2, 6
2017/12/31, 89, 50, 14, 21, 7, 10
2017/7/1, 160, 78, 126, 15, 5, 8
2017/7/2, 139, 54, 100, 14, 2, 7
2017/7/3, 125, 54, 71, 21, 2, 7
2017/7/4, 119, 69, 104, 21, 1, 9
2017/7/5, 151, 74, 39, 17, 3, 13
2017/7/6, 135, 41, 86, 11, 1, 6
2017/7/7, 98, 46, 119, 16, 1, 5
2017/7/8, 91, 71, 132, 15, 1, 10
2017/7/9, 156, 43, 101, 18, 1, 4
2017/7/10, 81, 69, 176, 27, 2, 8
2017/7/11, 121, 83, 121, 19, 2, 8
2017/7/12, 153, 60, 100, 12, 2, 7
2017/7/13, 124, 52, 93, 20, 2, 6
2017/7/14, 101, 45, 79, 13, 1, 7
2017/7/15, 104, 66, 109, 23, 1, 11
2017/7/16, 160, 53, 80, 15, 2, 10
2017/7/17, 136, 55, 53, 15, 1, 7
2017/7/18, 149, 56, 74, 13, 1, 7
2017/7/19, 187, 80, 84, 21, 3, 6
2017/7/20, 214, 21, 41, 13, 1, 6
2017/7/21, 72, 32, 32, 17, 1, 6
2017/7/22, 62, 53, 45, 25, 1, 7
2017/7/23, 98, 46, 19, 23, 1, 7
2017/7/24, 88, 43, 63, 17, 2, 7
2017/7/25, 80, 34, 36, 16, 1, 6
2017/7/26, 54, 54, 52, 25, 1, 9
2017/7/27, 95, 52, 48, 26, 1, 8
2017/7/28, 83, 52, 57, 22, 1, 7
2017/7/29, 81, 54, 87, 18, 2, 7
2017/7/30, 85, 76, 123, 20, 1, 9
2017/7/31, 151, 57, 53, 14, 1, 9
2017/8/1, 115, 46, 27, 13, 3, 10
2017/8/2, 79, 53, 66, 10, 1, 6
2017/8/3, 55, 40, 80, 18, 1, 6
2017/8/4, 73, 54, 89, 19, 2, 7
2017/8/5, 75, 34, 54, 18, 1, 5
2017/8/6, 51, 36, 62, 15, 1, 4
2017/8/7, 32, 64, 113, 22, 1, 7
2017/8/8, 84, 37, 62, 13, 1, 5
2017/8/9, 70, 64, 87, 18, 1, 7
2017/8/10, 143, 71, 59, 19, 1, 10
2017/8/11, 149, 36, 33, 18, 1, 7
2017/8/12, 92, 40, 36, 19, , 8
2017/8/13, 104, 34, 63, 14, 1, 7
2017/8/14, 77, 53, 69, 14, 1, 8
2017/8/15, 118, 49, 62, 19, 1, 8
2017/8/16, 119, 35, 64, 14, 1, 7
2017/8/17, 68, 66, 47, 31, 2, 13
2017/8/18, 137, 46, 50, 16, 1, 10
2017/8/19, 118, 56, 63, 21, 2, 12
2017/8/20, 149, 70, 94, 21, 1, 10
2017/8/21, 151, 70, 48, 17, 1, 9
2017/8/22, 143, 24, 47, 15, 1, 7
2017/8/23, 62, 32, 34, 22, 1, 6
2017/8/24, 47, 31, 32, 22, 1, 4
2017/8/25, 30, 42, 23, 23, 1, 5
2017/8/26, 47, 22, 32, 14, 1, 4
2017/8/27, 50, 27, 26, 14, 1, 5
2017/8/28, 51, 41, 33, 21, 1, 4
2017/8/29, 53, 64, 59, 23, 2, 7
2017/8/30, 121, 64, 49, 16, 1, 8
2017/8/31, 144, 104, 55, 19, 2, 15
2017/9/1, 192, 67, 56, 18, 1, 10
2017/9/2, 158, 57, 72, 16, 3, 7
2017/9/3, 121, 75, 71, 17, 3, 8
2017/9/4, 153, 47, 35, 18, 2, 6
2017/9/5, 90, 56, , 36, 1, 5
2017/9/6, 57, , , , , 
2017/9/11, 31, 59, 49, 26, 1, 6
2017/9/12, 66, 93, 87, 35, 4, 10
2017/9/13, 141, 86, 77, 23, 3, 9
2017/9/14, 144, 76, 49, 33, 2, 9
2017/9/15, 129, 102, 70, 39, 3, 12
2017/9/16, 168, 32, 38, 18, 1, 4
2017/9/17, 42, 61, 62, 31, 1, 5
2017/9/18, 67, 42, 36, 24, 1, 4
2017/9/19, 44, 47, 36, 27, 1, 4
2017/9/20, 44, 99, 67, 46, 5, 11
2017/9/21, 136, 64, 36, 21, 1, 5
2017/9/22, 65, 133, 60, 40, 4, 10
2017/9/23, 130, 108, 75, 35, 3, 12
2017/9/24, 145, 90, 67, 25, 5, 14
2017/9/25, 137, 50, 24, 25, 1, 9
2017/9/26, 94, 52, 10, 27, 3, 11
2017/9/27, 76, 27, 28, 14, 2, 2
2017/9/28, 32, 76, 23, 41, 4, 8
2017/9/29, 114, 95, 53, 38, 3, 10
2017/9/30, 167, 59, 35, 28, 1, 8
2017/4/1, 80, 82, 43, 33, 8, 9
2017/4/2, 151, 121, 85, 36, 12, 12
2017/4/3, 198, 100, 45, 22, 12, 10
2017/4/4, 187, 60, 68, 9, 3, 5
2017/4/5, 138, 87, 71, 19, 3, 8
2017/4/6, 172, 85, 43, 16, 3, 7
2017/4/7, 161, 100, 26, 25, 3, 9
2017/4/8, 150, 72, 44, 19, 4, 9
2017/4/9, 154, 83, 42, 24, 5, 6
2017/4/10, 148, 54, 44, 16, 3, 4
2017/4/11, 95, 73, 40, 30, 3, 6
2017/4/12, 106, 89, 34, 28, 9, 9
2017/4/13, 131, 106, 45, 30, 4, 9
2017/4/14, 154, 73, 57, 24, 3, 5
2017/4/15, 112, 111, 53, 29, 10, 8
2017/4/16, 145, 150, 43, 27, 5, 10
2017/4/17, 180, 66, 44, 9, 1, 2
2017/4/18, 75, 87, 18, 31, 5, 7
2017/4/19, 116, 75, 32, 24, 2, 7
2017/4/20, 122, 54, 35, 10, 1, 2
2017/4/21, 61, 90, 39, 19, 5, 4
2017/4/22, 116, 60, 39, 9, 4, 3
2017/4/23, 76, 81, 50, 16, 5, 6
2017/4/24, 118, 33, 35, 9, 1, 2
2017/4/25, 49, 36, 46, 15, 1, 3
2017/4/26, 50, 43, 47, 21, 1, 3
2017/4/27, 55, 52, 55, 21, 1, 3
2017/4/28, 70, 78, 65, 19, 2, 4
2017/4/29, 105, 117, 69, 20, 3, 5
2017/4/30, 152, 86, 60, 20, 4, 5
2017/5/1, 115, 97, 109, 23, 7, 8
2017/5/2, 136, 85, 62, 20, 8, 7
2017/5/3, 131, 638, 46, 12, 3, 3
2017/5/4, 382, 466, 43, 11, 4, 2
2017/5/5, 275, 78, 58, 16, 4, 3
2017/5/6, 101, 65, 74, 26, 5, 4
2017/5/7, 101, 93, 94, 25, 8, 6
2017/5/8, 146, 82, 93, 12, 6, 4
2017/5/9, 112, 60, 72, 14, 4, 4
2017/5/10, 108, 107, 48, 19, 5, 3
2017/5/11, 103, 131, 78, 15, 5, 4
2017/5/12, 106, 63, 44, 9, 3, 2
2017/5/13, 75, 41, 71, 11, 2, 4
2017/5/14, 46, 62, 74, 15, 6, 6
2017/5/15, 74, 76, 106, 15, 8, 5
2017/5/16, 103, 86, 141, 16, 7, 7
2017/5/17, 128, 116, 126, 28, 10, 10
2017/5/18, 160, 103, 134, 16, 5, 5
2017/5/19, 146, 79, 137, 11, 4, 6
2017/5/20, 133, 71, 92, 14, 7, 10
2017/5/21, 141, 44, 30, 21, 5, 11
2017/5/22, 109, 38, 69, 18, 1, 3
2017/5/23, 52, 46, 84, 25, 1, 2
2017/5/24, 58, 67, 72, 22, 4, 5
2017/5/25, 74, 69, , 25, 5, 5
2017/5/26, 112, 83, , 24, 12, 13
2017/5/27, 143, 97, , 19, 13, 15
2017/5/28, 172, 72, , 13, 6, 7
2017/5/29, 89, 61, , 21, 2, 7
2017/5/30, 106, 78, 86, 26, 2, 9
2017/5/31, 141, 46, 105, 15, 2, 7
2017/6/1, 76, 54, 33, 19, 6, 11
2017/6/2, 75, 50, 60, 22, 3, 8
2017/6/3, 89, 68, 112, 26, 7, 6
2017/6/4, 122, 76, 110, 30, 12, 8
2017/6/5, 146, 50, 39, 15, 1, 4
2017/6/6, 119, 43, 90, 13, 3, 5
2017/6/7, 110, 50, 71, 25, 2, 6
2017/6/8, 76, 68, 109, 27, 3, 7
2017/6/9, 95, 59, 60, 16, 7, 7
2017/6/10, 62, 62, 100, 24, 5, 6
2017/6/11, 87, 63, 73, 26, 10, 11
2017/6/12, 95, 52, 78, 22, 5, 8
2017/6/13, 105, 51, 102, 23, 3, 14
2017/6/14, 113, 70, 104, 19, 1, 5
2017/6/15, 96, 86, 103, 16, 4, 7
2017/6/16, 140, 95, 149, 16, 3, 6
2017/6/17, 155, 87, 147, 17, 3, 6
2017/6/18, 152, 39, 115, 12, 2, 4
2017/6/19, 96, 50, 121, 13, 2, 5
2017/6/20, 94, 60, 116, 14, 5, 8
2017/6/21, 116, 28, 58, 13, 1, 10
2017/6/22, 86, 22, 42, 11, 1, 6
2017/6/23, 73, 28, 56, 11, 1, 4
2017/6/24, 73, 42, 90, 19, 1, 5
2017/6/25, 94, 36, 110, 21, 1, 4
2017/6/26, 72, 73, 144, 23, 5, 8
2017/6/27, 132, 86, 131, 24, 7, 11
2017/6/28, 147, 61, 110, 17, 6, 7
2017/6/29, 128, 68, 139, 17, 2, 6
2017/6/30, 144, 81, 129, 20, 3, 8
2017/1/2, 273, 282, 6, 74, 9, 55
2017/1/3, 383, 387, 7, 68, 9, 67
2017/1/4, 437, 170, 4, 49, 10, 48
2017/1/5, 281, 144, 3, 53, 16, 49
2017/1/6, 285, 142, 3, 41, 12, 36
2017/1/7, 244, , 20, 13, 5, 6
2017/1/8, 77, 51, 18, 16, 3, 6
2017/1/9, 77, 38, 22, 18, 3, 6
2017/1/10, 71, 65, 7, 38, 11, 15
2017/1/11, 149, 50, 23, 27, 8, 9
2017/1/12, 104, 24, 27, 13, 5, 4
2017/1/13, 38, 36, 23, 24, 6, 7
2017/1/14, 61, 55, 16, 26, 6, 10
2017/1/15, 124, 82, 5, 36, 12, 17
2017/1/16, 174, 106, 8, 42, 15, 22
2017/1/17, 203, 49, 15, 28, 6, 8
2017/1/18, 114, 71, 27, 19, 9, 10
2017/1/19, 108, 31, 24, 18, 4, 5
2017/1/20, 64, 45, 26, 17, 8, 4
2017/1/21, 80, 35, 18, 23, 7, 7
2017/1/22, 83, 44, 19, 23, 9, 8
2017/1/23, 99, 88, 7, 34, 24, 24
2017/1/24, 171, 127, 10, 39, 26, 31
2017/1/25, 244, 130, 5, 28, 16, 25
2017/1/26, 244, 74, 28, 13, 10, 6
2017/1/27, 102, 332, 8, 27, 48, 21
2017/1/28, 415, 54, 27, 7, 5, 8
2017/1/29, 100, 33, 29, 9, 4, 4
2017/1/30, 73, 66, 24, 18, 17, 9
2017/1/31, 163, 36, 25, 10, 6, 3
2017/2/1, 66, 80, 17, 30, 15, 12
2017/2/2, 168, 127, 20, 38, 24, 22
2017/2/3, 235, 204, 24, 41, 24, 29
2017/2/4, 341, 18, 34, 8, 3, 3
2017/2/5, 45, 21, 29, 10, 3, 3
2017/2/6, 39, 69, 19, 24, 10, 10
2017/2/7, 153, 39, 32, 13, 4, 7
2017/2/8, 88, 29, 29, 6, 1, 2
2017/2/9, 33, 26, 27, 5, 1, 1
2017/2/10, 37, 77, 25, 21, 11, 6
2017/2/11, 84, 119, 11, 38, 29, 23
2017/2/12, 213, 97, 24, 34, 14, 20
2017/2/13, 168, 120, 8, 39, 14, 23
2017/2/14, 236, 135, 17, 54, 21, 28
2017/2/15, 289, 56, 27, 31, 11, 13
2017/2/16, 164, 36, 33, 12, 4, 4
2017/2/17, 65, 86, 20, 30, 14, 14
2017/2/18, 169, 97, 32, 23, 15, 9
2017/2/19, 156, 29, 30, 9, 2, 3
2017/2/20, 39, 61, 13, 22, 6, 9
2017/2/21, 143, 29, 25, 15, 4, 8
2017/2/22, 141, 29, 32, 13, 3, 5
2017/2/23, 61, 37, 29, 22, 7, 6
2017/2/24, 78, 18, 33, 15, 3, 4
2017/2/25, 43, 35, 28, 22, 4, 6
2017/2/26, 80, 93, 22, 35, 10, 14
2017/2/27, 158, 25, 35, 16, 3, 4
2017/2/28, 54, 35, 37, 7, 2, 2
2017/3/1, 47, 58, 26, 20, 6, 6
2017/3/2, 110, 98, 20, 28, 12, 14
2017/3/3, 170, 78, 24, 32, 16, 14
2017/3/4, 165, 30, 29, 8, 2, 3
2017/3/5, 57, 40, 27, 15, 3, 5
2017/3/6, 65, 25, 26, 5, 2, 2
2017/3/7, 40, 26, 29, 9, 1, 3
2017/3/8, 48, 28, 21, 17, 1, 4
2017/3/9, 46, 52, 21, 30, 6, 7
2017/3/10, 88, 75, 14, 24, 9, 10
2017/3/11, 114, 26, 18, 5, 1, 2
2017/3/12, 47, 27, 15, 13, 2, 3
2017/3/13, 33, 43, 18, 20, 4, 6
2017/3/14, 58, 71, 23, 27, 12, 11
2017/3/15, 150, 112, 29, 40, 13, 11
2017/3/16, 185, 93, 33, 23, 9, 8
2017/3/17, 182, 111, 57, 28, 8, 11
2017/3/18, 198, 146, 62, 34, 18, 20
2017/3/19, 258, 116, 22, 33, 11, 13
2017/3/20, 196, 76, 39, 18, 3, 6
2017/3/21, 166, 117, 29, 34, 14, 11
2017/3/22, 192, 94, 28, 23, 4, 14
2017/3/23, 191, , 24, 19, 1, 8
2017/3/24, 156, 26, 40, 15, 1, 6
2017/3/25, 100, 24, 40, 8, 1, 2
2017/3/26, 46, 27, 43, 11, 1, 2
2017/3/27, 50, 71, 46, 21, 6, 6
2017/3/28, 141, 97, 53, 23, 7, 8
2017/3/29, 182, 90, 40, 20, 11, 10
2017/3/30, 159, 43, 42, 14, 3, 5
2017/3/31, 69, 60, 39, 23, 3, 5
2020/1/1, , 68, 4, 35, 4, 12
2018/12/31, , 46, 18, 20, 6, 9
2017/9/10, , 23, 36, 19, 1, 3
2017/1/1, , 243, 17, 46, 6, 33
